CustomerID,Age,Income,HomeVal,TractID,Tenure,DirectDeposit,Loan,NumAccounts,Dist,MktShare,Churn,Month
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,7
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,8
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,9
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,10
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,11
8,70,4.8,11.3,1,15.93429158,0,0,1,1.302307692,0.029138509,0,12
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,1
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,2
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,3
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,4
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,5
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,6
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,7
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,8
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,9
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,10
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,11
9,77,15,95,2,11.51813826,0,1,4,4.561111111,0.01089193,0,12
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,1
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,2
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,3
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,4
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,5
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,6
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,7
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,8
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,9
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,10
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,11
10,32,15,55,4,2.099931554,1,1,5,1.282424242,0.029138509,0,12
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,1
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,2
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,3
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,4
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,5
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,6
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,7
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,8
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,9
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,10
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,0,11
11,77,15,65,4,2.737850787,1,0,1,1.282424242,0.029138509,1,12
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,1
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,2
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,3
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,4
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,5
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,6
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,7
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,8
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,9
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,10
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,11
12,77,8.5,32.5,4,2.151950719,1,0,2,1.282424242,0.029138509,0,12
13,72,3.8,27.5,4,3.507186858,0,0,2,1.282424242,0.029138509,0,1
13,72,3.8,27.5,4,3.507186858,0,0,2,1.282424242,0.029138509,1,2
14,67,15,55,4,2.548939083,0,0,2,1.282424242,0.029138509,1,1
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,1
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,2
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,3
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,4
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,5
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,6
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,7
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,8
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,9
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,10
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,11
15,72,15,47.5,4,2.762491444,0,0,1,1.282424242,0.029138509,0,12
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,1
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,2
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,3
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,4
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,5
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,6
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,7
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,8
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,9
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,10
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,11
16,52,13.5,42.5,4,2.26146475,0,0,2,1.282424242,0.029138509,0,12
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,0,1
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,0,2
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,0,3
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,0,4
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,0,5
17,27,6.5,13.7,4,2.800821355,1,0,1,2.5328125,0.122971377,1,6
18,42,15,55,4,1.270362765,0,0,1,1.282424242,0.029138509,0,1
18,42,15,55,4,1.270362765,0,0,1,1.282424242,0.029138509,1,2
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,1
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,2
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,3
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,4
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,5
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,6
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,7
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,8
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,9
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,10
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,11
19,37,15,75,4,21.54140999,0,1,4,1.920789474,0.1480123,0,12
20,47,7.5,16.3,4,12.92813142,0,0,2,2.5328125,0.122971377,1,1
21,62,3.3,11.3,4,1.875427789,0,0,1,2.5328125,0.122971377,0,1
21,62,3.3,11.3,4,1.875427789,0,0,1,2.5328125,0.122971377,1,2
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,1
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,2
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,3
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,4
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,5
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,6
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,7
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,8
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,9
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,10
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,11
22,32,8.5,55,4,1.11156742,1,0,1,1.920789474,0.1480123,0,12
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,1
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,2
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,3
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,4
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,5
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,6
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,7
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,8
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,9
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,10
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,11
23,57,8.5,22.5,4,32.24914442,0,0,2,2.5328125,0.122971377,0,12
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,0,1
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,0,2
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,0,3
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,0,4
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,0,5
24,42,9.5,16.3,4,17.48665298,1,0,3,2.5328125,0.122971377,1,6
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,1
